,pred
7031,226707.4321592151
7032,741289.0
7033,1043080.0
7034,492226.17
7035,135830.0
7036,1514931.03
7037,858552.0
7038,205448.797
7039,300306.1324231324
7040,844110.0
7041,566309.88
7042,564345.0
7043,1187228.17
7044,544066.58
7045,646004.43
7046,611040.0
7047,497018.88
7048,722127.68
7049,411524.9879421834
7050,589471.98
7051,479497.2
7052,351060.0
7053,713545.0
7054,804239.99
7055,641538.3333333334
7056,1036640.15
7057,540361.0
7058,715607.5
7059,763540.0
7060,498289.464951715
7061,1124378.31
7062,1430059.6666666665
7063,1981053.22
7064,638570.23
7065,544114.7266666667
7066,660250.0
7067,1581417.09
7068,467202.38
7069,2561412.8151283707
7070,445715.42
7071,558551.25
7072,813904.67
7073,604586.23
7074,457476.24
7075,609279.3165842802
7076,630062.4822857141
7077,368815.02
7078,264349.87777777785
7079,337219.33333333326
7080,802235.0
7081,477731.32
7082,1641160.88972139
7083,1746086.62
7084,910505.0
7085,812915.93
7086,1249870.0
7087,2230261.5559440563
7088,451702.09
7089,874488.4032917982
7090,1052113.87
7091,1511878.4
7092,187806.6785714286
7093,261141.26281746035
7094,2599492.07
7095,682235.12
7096,731177.31
7097,214123.20952380952
7098,844067.67
7099,734040.0
7100,1164870.0
7101,621308.88
7102,258997.4098401598
7103,454510.39
7104,1307347.8
7105,987231.27
7106,513993.2466666667
7107,822801.0876562824
7108,811126.56
7109,2055500.0
7110,1981128.74
7111,482271.0
7112,1406141.23
7113,131951.85100854703
7114,432330.0
7115,1235050.26
7116,1675573.5857142857
7117,369911.07
7118,492131.74
7119,1270237.74
7120,458070.02
7121,650740.0
7122,424159.4242063491
7123,529811.38
7124,1083660.0
7125,3171609.56
7126,300146.56952380954
7127,581064.5216666666
7128,416294.9333333333
7129,922341.1
7130,483352.81
7131,1342672.5
7132,400592.58
7133,1116944.76
7134,582807.2633333333
7135,1342650.35
7136,465665.63
7137,1672207.3861481226
7138,297189.99999999994
7139,717095.24
7140,335056.81
7141,1286563.75
7142,641795.0
7143,551643.89
7144,1274656.58
7145,402998.2
7146,591968.06
7147,304523.735
7148,571979.9
7149,499151.62
7150,630177.33
7151,329197.65
7152,541219.7984527694
7153,131251.8928571429
7154,218606.0539766257
7155,1668083.7604285714
7156,673304.0444444445
7157,595956.5055000001
7158,686774.0819458319
7159,599588.2067857144
7160,730683.4
7161,584960.7416575406
7162,2587302.56
7163,889503.95
7164,492480.0
7165,628608.8706099452
7166,3107193.56
7167,833985.0
7168,579230.545
7169,733985.81
7170,2075664.85
7171,238901.19047619044
7172,529651.7024722222
7173,252537.375
7174,1836771.65
7175,233246.87058244058
7176,868585.0
7177,1193994.3465476192
7178,529570.0231785715
7179,1045634.84
7180,1610680.705380953
7181,617773.2
7182,1348740.416666667
7183,741753.65
7184,460087.3666666667
7185,1209453.25
7186,419083.83
7187,530161.741186508
7188,2073262.835531136
7189,352071.0810364146
7190,2752011.25
7191,501570.0
7192,1041245.9
7193,1736054.166666667
7194,1006928.44
7195,568540.0
7196,458395.0
7197,481154.4
7198,991540.0
7199,636480.0
7200,423502.86
7201,1206803.94
7202,2590636.666666667
7203,452347.75
7204,148836.38279235506
7205,1036182.2955555554
7206,1422943.22
7207,1783560.0
7208,4004828.1
7209,930690.0
7210,517213.08
7211,340715.0
7212,514467.68
7213,407913.3133333333
7214,446781.5238095239
7215,417791.5
7216,828994.3412698413
7217,380895.42
7218,693812.97
7219,936600.24
7220,2325954.71
7221,749080.5140476191
7222,399660.5
7223,561728.0
7224,718480.08
7225,251580.37096025306
7226,850363.31
7227,224878.3174859307
7228,734973.5
7229,585819.09
7230,2904296.131439394
7231,428370.3
7232,460738.02
7233,608190.34
7234,379534.78666666674
7235,593610.0
7236,847827.7647948456
7237,2885262.5
7238,2326118.69
7239,708140.0
7240,890055.51
7241,1034890.8
7242,344547.64
7243,780419.11
7244,987021.2548576358
7245,110520.0
7246,1578331.48
7247,214300.0
7248,1227842.8
7249,431651.7738095239
7250,344243.74174169026
7251,223520.03908413145
7252,1297936.3333333333
7253,1551800.0
7254,551180.3433333334
7255,1174060.0
7256,669462.0330854647
7257,343037.5
7258,466558.98
7259,395467.0716666667
7260,409506.9523809525
7261,412325.0
7262,1355857.93
7263,1491110.17
7264,933361.06
7265,515900.8154761905
7266,191147.83333333337
7267,464046.0
7268,647553.88
7269,195138.00206586084
7270,970347.09
7271,543969.2663369944
7272,643630.0
7273,900271.65
7274,1855427.593333333
7275,664131.6666666667
7276,480465.13000000006
7277,322335.535
7278,1115207.0
7279,384830.0
7280,1644779.06
7281,299807.17
7282,523438.29
7283,582626.88
7284,588515.3
7285,1002913.88
7286,618802.4523809524
7287,971992.84
7288,538386.5
7289,523741.7175
7290,320940.70859695855
7291,494436.6666666666
7292,1090639.45
7293,1163355.0
7294,343337.0
7295,196487.49288299665
7296,930609.7625
7297,327250.66
7298,686774.0819458319
7299,755296.8999999999
7300,651892.2343767344
7301,219619.01082251078
7302,204745.25058562012
7303,224555.66194916188
7304,136223.67298484844
7305,1286230.31
7306,1435576.6666666665
7307,841740.0
7308,1294902.39
7309,2336787.56
7310,1523240.0
7311,259521.26430086582
7312,815661.65
7313,1174978.15
7314,309778.9447518392
7315,950237.25
7316,676500.0
7317,1196326.28
7318,313959.9
7319,1401600.0
7320,865763.08
7321,515285.1
7322,1673809.666666667
7323,385149.31
7324,1132103.39
7325,1094146.97
7326,286912.78134365636
7327,316533.0
7328,310821.4733392734
7329,604192.5
7330,1622455.65
7331,3748737.94
7332,856355.2266666667
7333,278244.0393849207
7334,321134.81
7335,517330.0
7336,1040153.6233333333
7337,754284.61
7338,543855.9366666668
7339,355721.96
7340,127048.2193333333
7341,2002071.666666667
7342,551852.1587301587
7343,434249.53
7344,2424450.94
7345,1757138.56
7346,299580.91
7347,282810.0
7348,691340.5366666667
7349,693310.34
7350,322011.99
7351,520996.45
7352,626378.55
7353,1166405.519047619
7354,278244.0393849207
7355,764190.0
7356,915035.4007936508
7357,1009489.99
7358,457253.05333333334
7359,1573185.85
7360,480666.23
7361,463458.78571428574
7362,562960.0
7363,771862.5
7364,1028487.78
7365,586295.98
7366,223520.03908413145
7367,2188218.7
7368,604391.35
7369,1516215.5565079367
7370,624391.12
7371,1492981.85
7372,344846.29
7373,840367.19
7374,219826.19607372436
7375,553531.3333333334
7376,401479.6
7377,771160.8969998929
7378,620383.02
7379,869375.94
7380,489145.35
7381,933710.0
7382,1717924.74
7383,515107.15
7384,268010.8333333333
7385,282971.60784772865
7386,413856.16666666674
7387,3573816.22
7388,513913.13
7389,1624931.2204462206
7390,465672.1
7391,243960.8809523809
7392,3278310.6
7393,461388.11
7394,397118.7
7395,1062480.0
7396,765950.0
7397,443647.315
7398,644985.665
7399,846109.43
7400,369788.64333333337
7401,2215719.68
7402,334830.5
7403,141280.0
7404,2258887.5
7405,330647.26190476207
7406,391804.8
7407,751560.1071428572
7408,417772.93333333335
7409,741215.5
7410,755978.8850630765
7411,378646.66
7412,235807.9530952381
7413,1207954.472907485
7414,267027.63299145293
7415,1186997.8527380952
7416,471890.3
7417,3321554.864666667
7418,352421.78
7419,438175.0
7420,759280.0
7421,1846137.74
7422,422220.0
7423,804010.0
7424,609912.0
7425,1733765.88
7426,479000.0
7427,3066575.84
7428,472232.26
7429,1151240.4
7430,645086.64
7431,864376.5
7432,706030.34
7433,876758.54
7434,328188.0
7435,146400.62698412695
7436,468704.55
7437,649399.069047619
7438,441879.68
7439,773635.0
7440,750270.0
7441,152068.75330225326
7442,3141270.15
7443,921991.13
7444,277975.0
7445,363652.39
7446,486521.38
7447,840687.48
7448,1370104.4
7449,709126.8686868687
7450,605353.9563095238
7451,1093384.8683333334
7452,434830.8276190478
7453,283893.196969697
7454,2140930.4913333333
7455,746833.15
7456,435390.4131875901
7457,1440537.4654545456
7458,996228.81
7459,442020.33333333326
7460,472315.0
7461,1457810.0
7462,576610.1133333334
7463,653848.73
7464,552736.4474285715
7465,669248.6904761904
7466,556042.29
7467,1376192.07
7468,308728.1785714286
7469,283245.61
7470,229646.00394050393
7471,689666.25
7472,894057.0
7473,879196.64
7474,538709.5
7475,677084.2023809522
7476,906975.29
7477,880096.8047409483
7478,224878.81150793654
7479,2916265.0
7480,1089489.07
7481,775072.095238095
7482,722842.4111090282
7483,3018159.8
7484,205650.0
7485,351599.06666666665
7486,519946.98
7487,661170.0
7488,1988600.0
7489,783165.0
7490,700954.57
7491,637375.0
7492,411250.0
7493,702385.0
7494,1836071.373333333
7495,2164083.52
7496,601178.3333333334
7497,2123449.87
7498,1111615.52
7499,400898.70333333337
7500,202680.0
7501,584960.7416575406
7502,275552.0238095238
7503,1864290.0
7504,921558.08
7505,864249.98
7506,1428516.05
7507,658509.13
7508,239666.37621428576
7509,737271.23
7510,2764759.79
7511,411948.87987013
7512,475536.0266666666
7513,423579.89
7514,496110.16377056274
7515,425131.6833333333
7516,1451655.0
7517,470420.525
7518,2600840.0
7519,282971.60784772865
7520,269927.26884920633
7521,321479.2340476191
7522,430313.9
7523,1019988.3407148406
7524,254068.2936507936
7525,386918.85
7526,1791853.7509523812
7527,1308931.401024115
7528,177719.67
7529,2243357.98
7530,431352.36
7531,1014822.7713095238
7532,515900.8154761905
7533,425331.4166666666
7534,732898.8239173967
7535,591463.99
7536,481214.64
7537,1643550.0
7538,399454.6428571428
7539,755597.1666666667
7540,364054.6466666667
7541,227721.41666666672
7542,328025.0
7543,257114.44543196302
7544,1072910.1
7545,525420.01
7546,633749.84
7547,1812649.43
7548,728500.0
7549,377772.65714285715
7550,519370.6
7551,356035.8
7552,1248291.4099679487
7553,510391.22
7554,2522009.43
7555,588278.4
7556,965284.9
7557,806133.08
7558,1421510.5616666668
7559,489721.55
7560,1191033.02
7561,724638.9443989253
7562,958932.0
7563,831020.05
7564,124501.78658008657
7565,176377.52698412698
7566,2273135.02
7567,435164.05904761906
7568,1239062.52
7569,362951.2
7570,997915.0
7571,1053518.83
7572,2362622.6774891773
7573,254386.11904761905
7574,279779.7991071429
7575,641977.5
7576,467881.0
7577,1002846.76
7578,1488459.54
7579,292990.0
7580,584320.0
7581,442159.62
7582,507841.255
7583,592207.7160894661
7584,257205.19606579308
7585,531638.83
7586,474197.14
7587,1380090.0
7588,653516.5195238097
7589,437682.5
7590,2615759.36
7591,675367.4
7592,490484.56
7593,736881.22
7594,206665.1136363637
7595,895862.74
7596,391260.26
7597,195138.00206586084
7598,195138.00206586084
7599,390133.6733333333
7600,540240.0
7601,321706.70333333337
7602,582465.72
7603,562715.73
7604,360315.09333333327
7605,3432596.79
7606,807285.0
7607,2107282.586666667
7608,977537.14
7609,668644.5
7610,1152570.0
7611,593522.6
7612,360002.98
7613,1180418.3333333335
7614,160735.5337301588
7615,140056.06
7616,981905.0
7617,221326.9165992064
7618,458545.35
7619,789169.337895438
7620,2828001.106666667
7621,1177755.2434776332
7622,1339169.3233333332
7623,574847.48
7624,642423.48
7625,182952.4668278388
7626,269302.86811904766
7627,928309.73
7628,218606.0539766257
7629,2734388.8
7630,593709.7
7631,747114.93
7632,155847.04333333333
7633,831397.5
7634,443411.79
7635,2836000.0
7636,537805.0
7637,730084.56
7638,446916.26
7639,292157.13583333336
7640,3021126.95
7641,907105.22
7642,998357.1
7643,1126819.98
7644,640478.15
7645,301762.7822352927
7646,176518.8015873016
7647,488227.18
7648,401229.62
7649,444144.8766666667
7650,977877.0559197386
7651,457026.5070160109
7652,884085.13
7653,176621.4238816738
7654,464214.1733333333
7655,1405163.0
7656,770740.0
7657,818537.5
7658,818453.1
7659,477459.81333333335
7660,887513.88
7661,1124135.0
7662,588943.73
7663,1071837.32
7664,413760.505
7665,286687.62
7666,554700.0
7667,1213200.0
7668,281416.2107142857
7669,874053.77
7670,781988.02
7671,1142976.24
7672,1161025.7242063489
7673,914737.71
7674,288420.0
7675,430625.52
7676,424646.683028083
7677,822801.0876562824
7678,328111.59599999996
7679,598138.5449412711
7680,1486492.01
7681,1145286.35
7682,1248322.5043722943
7683,182952.4668278388
7684,587324.08
7685,1850840.0
7686,3425798.68
7687,860924.3621428572
7688,315085.0
7689,400640.0
7690,1003001.66
7691,1123171.75
7692,560911.74
7693,490223.33333333326
7694,282631.09
7695,953407.5
7696,482703.10444385884
7697,950865.9383333335
7698,412019.0
7699,189758.61089826838
7700,539697.7380952381
7701,873530.0
7702,538875.8733333333
7703,782222.33
7704,1415916.2
7705,473856.6666666666
7706,677084.2023809522
7707,494353.336
7708,1455365.1012121208
7709,629950.0
7710,908727.23
7711,436485.6
7712,657572.92
7713,472350.0
7714,829172.8925057325
7715,250364.93160561658
7716,846846.56
7717,1786450.1494246027
7718,695651.32
7719,781949.5941558443
7720,328468.3055555555
7721,553214.86
7722,438503.22
7723,468345.16
7724,625410.0
7725,385374.56
7726,2487484.32
7727,872550.0
7728,1470043.6891774894
7729,424984.43333333335
7730,639840.0
7731,864594.17
7732,399855.32435897423
7733,630945.0
7734,162850.79932983682
7735,1339201.83
7736,383500.1
7737,1252996.67
7738,1440537.4654545456
7739,306194.06
7740,608102.7466666666
7741,689582.4086666666
7742,590787.5
7743,811813.32
7744,925072.0
7745,2208995.0
7746,918696.38
7747,460773.52523809514
7748,613020.85
7749,663328.75
7750,385071.8333333334
7751,492130.09666666674
7752,326665.4689263664
7753,378144.99
7754,305370.99199999997
7755,401285.98
7756,1381787.2907647905
7757,595750.3
7758,687040.0
7759,584537.33
7760,177590.65454134755
7761,2506511.43
7762,1561266.6487936508
7763,2391994.44
7764,1587650.0
7765,874395.0
7766,545969.2
7767,219386.60964610393
7768,794867.86
7769,282971.60784772865
7770,1303194.17
7771,709416.6683333335
7772,311245.05583333335
7773,1563542.0
7774,1044725.26
7775,1083158.03
7776,288546.0706385281
7777,474171.5
7778,843431.9223199025
7779,1783336.66
7780,242189.9325396825
7781,1536684.1617271614
7782,501114.64
7783,877966.9285317458
7784,232578.84
7785,808548.05
7786,690791.4609955439
7787,507704.854
7788,269115.0
7789,1538167.76
7790,1767231.55
7791,867340.69
7792,490492.49
7793,1265416.9333333333
7794,386842.7166666666
7795,622997.4856957163
7796,638809.9
7797,951447.4
7798,774610.0
7799,333052.90960681555
7800,615781.69
7801,314039.4
7802,1518201.6666666665
7803,465941.48
7804,397029.53666666656
7805,647335.0
7806,849748.3706287988
7807,2810360.0
7808,504494.7893333333
7809,1121580.08
7810,713445.7
7811,1990491.5579523814
7812,4191541.3
7813,340068.33333333326
7814,1301978.1
7815,801114.22
7816,716970.0
7817,762660.0
7818,2227136.8
7819,830540.0
7820,1023500.0
7821,507903.25
7822,393166.59166666673
7823,350476.0
7824,1409570.0
7825,2241128.2
7826,609279.3165842802
7827,415851.64
7828,1255788.33
7829,388128.73
7830,679085.4
7831,194382.46825396825
7832,732790.43
7833,527614.0733333332
7834,477170.4496336996
7835,2305819.36
7836,950730.05
7837,457026.5070160109
7838,1334365.17
7839,422743.0
7840,431347.05
7841,730059.99
7842,254224.40065490067
7843,829594.6374458877
7844,1081824.1666666665
7845,1122978.79
7846,207314.7142857143
7847,849650.0
7848,978060.0
7849,556503.2
7850,1164521.1034637792
7851,395788.68
7852,1143964.72
7853,379384.7619047619
7854,478162.43
7855,474102.78
7856,341260.0110740178
7857,415200.7
7858,805795.0
7859,406026.40666666673
7860,140739.98
7861,289477.32936507935
7862,2010900.0
7863,1282358.3333333333
7864,772509.94
7865,742239.88
7866,755978.8850630765
7867,1606750.0
7868,1155215.83
7869,381178.98
7870,352528.8
7871,1722224.4953174605
7872,1335167.25
7873,606111.46
7874,751068.97
7875,1833224.12
7876,826694.08
7877,306946.15079365077
7878,543892.97
7879,832764.36
7880,504310.0
7881,885903.64
7882,1014822.7713095238
7883,510448.99
7884,1017930.37
7885,524490.0
7886,1070834.3750000002
7887,1374190.8862499997
7888,513100.0
7889,754560.2994311246
7890,2248853.9257142856
7891,1225811.34
7892,324901.54200839193
7893,266133.42
7894,231556.4412076706
7895,821884.1224331226
7896,1175429.0119047621
7897,345587.5750036075
7898,2851450.0
7899,255377.78406593416
7900,2423714.49
7901,417723.4
7902,592022.8
7903,187684.02
7904,426460.0
7905,1016005.895
7906,265371.18
7907,1446355.0914141417
7908,426243.29777777777
7909,925538.36
7910,1786450.1494246027
7911,571257.82
7912,591380.3357777777
7913,1201220.75
7914,492597.02
7915,453158.9436605062
7916,862580.0
7917,483261.81
7918,203586.0
7919,324475.0
7920,448231.24333333335
7921,2029801.8473470975
7922,2096958.3568831168
7923,869455.0
7924,605975.85
7925,191225.29890942387
7926,528435.36
7927,2320540.32
7928,1427433.56
7929,494369.74
7930,272401.10000000003
7931,1059129.94
7932,645305.0
7933,891500.0
7934,697200.25
7935,766871.22
7936,1112620.0
7937,689961.8736287046
7938,848937.75
7939,303663.18
7940,3047740.0
7941,295719.87
7942,604335.32
7943,342842.23
7944,772203.9913203465
7945,410980.0
7946,487128.36385245295
7947,924161.9666666666
7948,417353.34
7949,858133.4457430005
7950,239601.41703494138
7951,609672.0846666667
7952,665391.98
7953,451544.09266666666
7954,358095.6914285714
7955,936548.65
7956,3578478.49
7957,308986.19
7958,377793.41
7959,530105.29
7960,651892.2343767344
7961,387116.0
7962,1355320.25
7963,408360.42
7964,441454.8
7965,1049622.76
7966,361390.0
7967,537945.0038492064
7968,1639475.8318412697
7969,2279680.0
7970,722365.0
7971,445737.0666666667
7972,775642.98
7973,560660.0
7974,2097404.69
7975,344296.13
7976,305370.99199999997
7977,2296404.38
7978,541589.6
7979,683952.48
7980,934664.83
7981,1851408.4693333334
7982,421429.5
7983,854654.31
7984,361814.115
7985,915153.0
7986,462044.1766666667
7987,206665.1136363637
7988,465162.69
7989,3935321.37
7990,490459.86666666664
7991,1305536.76
7992,1349550.74
7993,472220.7833333334
7994,1373371.9816017319
7995,695430.0
7996,261226.08317640692
7997,241459.1341991342
7998,369521.4710893175
7999,1056650.0
8000,209684.93
8001,885542.0667857138
8002,1021649.64
8003,1858135.8333333335
8004,1361406.0
8005,231713.35098574456
8006,489971.33
8007,374017.4233333333
8008,182140.0
8009,180275.07142857145
8010,477825.0
8011,746889.98
8012,642907.92
8013,758331.8
8014,725220.0
8015,290253.864011544
8016,2194860.59
8017,2209100.0
8018,590966.0714285714
8019,653150.0
8020,186538.8771782465
8021,1400910.0
8022,943226.9351111111
8023,545344.32
8024,590780.0
8025,370698.6646686646
8026,443353.2071212122
8027,600013.3333333334
8028,507337.14
8029,873435.75
8030,421039.27285714285
8031,781949.5941558443
8032,208050.44778138527
8033,298900.02
8034,1039014.54
8035,326380.8357142857
8036,1056086.38
8037,700884.13
8038,484190.3
8039,1035018.01
8040,348267.4639779663
8041,388721.5924136807
8042,1859741.76
